title,price,detail
MSI GE66 레이더 10SF,"2,299,000원","['화면크기 : 15인치(37~39cm)', '무게 : 2.38kg', '종류 : 코어i7 10세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i7-10875H', '칩셋 제조사 : 인텔', '코어종류 : 옥타코어', '램 : 16GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 RTX2070', '그래픽 메모리 : 8GB', '해상도 : 1920x1080(FHD)', '주사율 : 240Hz', '밝기 : 슈퍼브라이트(300nit)', '특징 : 게이밍(게임용)', '블루투스 : 블루투스5.1', '영상출력 : HDMI', 'miniDisplayPort', '단자 : USB Type C', '부가기능 : 키보드라이트(RGB)', 'SSD : 512GB', 'SSD 인터페이스 : M.2', '품목 : 노트북', '두께 : 2.34cm']"
삼성전자 노트북PEN NT950QAA-X716,"1,934,690원","['화면크기 : 15인치(37~39cm)', '무게 : 1.72kg', '종류 : 코어i7 8세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i7-8550U', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 카비레이크-R(8세대)', 'CPU속도 : 1.8GHz', '터보부스트 : 4.0GHz', '램 : 16GB', '메모리 타입 : DDR4', 'AMD GPU : 라데온540', '인텔 GPU : UHD620', '그래픽 메모리 : 2GB', '해상도 : 1920x1080(FHD)', '화면비율 : 16대9', '특징 : 플립형', '터치 : 터치화면', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', '부가기능 : 안면인식', '에어커맨드', '보이스노트', '이지충전', 'S펜', '퀵충전', 'SSD : 512GB', 'ODD : 광Drive없음', '배터리용량 : 54Wh', '저전력 : O', '품목 : 노트북', '두께 : 1.69cm', '조명 : LED백라이트', '부피 : 1402cc', '색상 : 실버', '입력장치 : 독립형키보드']"
LG전자 올뉴그램 15Z980-GA76K,"1,880,050원","['화면크기 : 15인치(37~39cm)', '무게 : 1.09kg', '종류 : 코어i7 8세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i7-8550U', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 카비레이크-R(8세대)', 'CPU속도 : 1.8GHz', '터보부스트 : 4.0GHz', '램 : 16GB', '메모리 타입 : DDR4', '인텔 GPU : UHD620', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '특징 : 울트라북', '휴대용', 'bit유형 : 64', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 지원', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', '부가기능 : 키보드라이트', '웹캠', 'Reader모드', 'SSD : 512GB', 'SSD 인터페이스 : M.2', 'ODD : 광Drive없음', '배터리 타입 : 리튬폴리머', '배터리용량 : 72Wh', '저전력 : O', '사운드 : DTS Headphone X', '품목 : 노트북', '두께 : 1.68cm', '조명 : LED백라이트', '부피 : 1371cc', '색상 : 화이트', '입력장치 : 독립형키보드', '보안기능 : 지문인식']"
삼성전자 노트북5 METAL NT560XAZ-AD31A,"628,990원","['화면크기 : 15인치(37~39cm)', '무게 : 1.9kg', '종류 : 코어i3 8세대', '운영체제 : 리눅스', 'CPU : 코어i3-8130U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 카비레이크-R(8세대)', 'CPU속도 : 2.2GHz', '터보부스트 : 3.4GHz', '램 : 4GB', '메모리 타입 : DDR4', '인텔 GPU : HD620', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '특징 : 학습,사무용', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜(100Mbps)', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', 'SSD : 128GB', 'SSD 인터페이스 : NVMe', 'HDD 용량 : 500GB', 'ODD : 광Drive없음', '배터리용량 : 43Wh', '품목 : 노트북', '두께 : 1.96cm', '조명 : LED백라이트', '부피 : 1833cc', '색상 : 실버', '입력장치 : 독립형키보드', '숫자키패드']"
삼성 갤럭시북 플렉스 알파 초경량 가벼운 13인치 대학생 인강용 노트북,"1,348,900원","['화면크기 : 13인치(32~35cm)', '무게 : 1.19kg', '종류 : 코어i3 10세대', '운영체제 : 리눅스', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 코멧레이크', 'CPU속도 : 2.1GHz', '터보부스트 : 4.1GHz', '램 : 8GB', '메모리 타입 : LPDDR4x', '인텔 GPU : 인텔UHD', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '디스플레이 특징 : 터치스크린', '자동 밝기 조절', '컨설팅 모드', 'LCD 회전', '베젤 : 인피니티(초슬림)베젤', '디스플레이 종류 : QLED', '화면펼침 : 360˚', '밝기 : 슈퍼브라이트(600nit)', '특징 : 가벼운노트북', '모니터회전형(상하)', '터치 : 터치화면', 'bit유형 : 64bit', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.0', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', '부가기능 : 키보드라이트', '웹캠', '고속충전', '180˚화면펼침', 'S펜', '터치펜', '아웃도어모드', '퀵충전', '360˚회전화면', 'SSD : 256GB', 'SSD 인터페이스 : NVMe', 'ODD : 광Drive없음', '배터리 타입 : 리튬이온', '사용시간 : 최대20시간', '웹카메라 : 전면', '무상AS : 1년', '품목 : 노트북', '조명 : LED백라이트', '색상 : 그레이']"
LG전자 탭북 듀오 10T550-B530K 32G,"757,070원","['화면크기 : 10인치(25~26cm)', '운영체제 : 윈도우8.1', 'CPU : 아톰-Z3745', '칩셋 제조사 : 인텔', 'CPU속도 : 1.33GHz', '램 : 2GB', '인텔 GPU : 인텔HD', '그래픽 메모리 : 시스템 메모리 공유', '화면비율 : 16대9', '디스플레이 특징 : 터치스크린', '특징 : 가벼운노트북', '미니', '블루투스 : 지원', '영상출력 : HDMI', 'microHDMI', '부가기능 : 웹캠', '802.11n', 'ODD : 옵션(선택사양)']"
삼성전자 노트북5 NEW NT500R5W-KD2S,"578,990원","['화면크기 : 15인치(37~39cm)', '무게 : 1.86kg', '종류 : 펜티엄', '운영체제 : 미포함(FreeDos)', 'CPU : 4415U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.3GHz', '램 : 4GB', '메모리 타입 : DDR4', '인텔 GPU : GMA HD 610', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '화면펼침 : 180˚', '특징 : 학습,사무용', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜(기가비트)', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', '180˚화면펼침', 'SSD : 128GB', 'HDD 용량 : 2TB', 'ODD : 광Drive없음', '저전력 : O', '품목 : 노트북', '두께 : 2.08cm', '조명 : LED백라이트', '부피 : 1934cc', '색상 : 블랙', '입력장치 : 독립형키보드', '숫자키패드']"
레노버 YOGA Slim7 Carbon13ITL5 82EV0033KR,"1,119,000원","['화면크기 : 13인치(32~35cm)', '무게 : 0.97kg', '종류 : 코어i5 11세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i5-1135G7', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 타이거레이크', 'CPU속도 : 2.4GHz', '터보부스트 : 4.2GHz', '램 : 8GB', '메모리 타입 : LPDDR4x', '인텔 GPU : Iris Xe Graphics', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 2560x1600(WQXGA)', '패널 : IPS패널(광시야각)', '화면비율 : 16대10', 'sRGB : 100%', 'NTSC : 72%', '밝기 : 슈퍼브라이트(300nit)', '특징 : 가벼운노트북', '휴대용', '패널코팅 : 안티글레어', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.1', '영상출력 : DisplayPort', '썬더볼트4', '단자 : USB Type C', 'USB3.1', '방향키 : ㅡ형', '부가기능 : 키보드라이트', '웹캠', '고속충전', 'MIL-STD', 'USB-PD', 'SSD : 256GB', 'SSD 인터페이스 : NVMe', '배터리 타입 : 리튬폴리머', '배터리용량 : 50Wh', '충전단자 : Type C', '사용시간 : 최대15시간', '웹카메라 : 전면', '품목 : 노트북', '두께 : 1.5cm', '입력장치 : 독립형키보드', '보안기능 : 얼굴인식']"
노트북7 Force NT760XBE-X58 코어i5 /GTX 1650/우체국,"1,299,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.85kg', '종류 : 코어i5 8세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i5-8265U', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 위스키레이크(8세대)', 'CPU속도 : 1.6GHz', '터보부스트 : 3.9GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스GTX1650', '인텔 GPU : UHD620', '그래픽 메모리 : 4GB', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스5.0', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.0', '부가기능 : 키보드라이트', '웹캠', 'SSD : 256GB', 'SSD 인터페이스 : NVMe', '배터리용량 : 43Wh', '사운드 : 돌비Atoms오디오', '품목 : 노트북', '두께 : 1.79cm', '조명 : LED백라이트', '색상 : 블랙', '입력장치 : 숫자키패드', '보안기능 : 지문인식']"
삼성전자 노트북M NT110S1R-K15WS,"766,360원","['화면크기 : 11인치(27~29cm)', '무게 : 1.2kg', '종류 : 셀러론', '운영체제 : 미포함(FreeDos)', 'CPU : N3060', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 브라스웰', 'CPU속도 : 1.6GHz', '버스트 : 2.48GHz', '램 : 4GB', '메모리 타입 : DDR3L', '인텔 GPU : HD400', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1366x768(FWXGA)', '화면비율 : 16대9', '특징 : 미니', '학습,사무용', '휴대용', '무선랜 : 무선랜 802.11 n', '블루투스 : 블루투스 4.0', '유선랜 : 유선랜없음', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', '팬리스(무소음)', 'SSD : 128GB', 'ODD : 광Drive없음', '저전력 : O', '품목 : 노트북', '두께 : 1.74cm', '조명 : LED백라이트', '부피 : 1034cc', '색상 : 화이트', '입력장치 : 독립형키보드']"
기업 사무용 노트북 렌탈 i5 4세대 (단기 대여 옵션),"30,000원","['화면크기 : 14인치(35~36cm)', '무게 : 1.6kg', '운영체제 : 윈도우10', 'CPU : 코어i5-4200U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 하스웰(4세대)', 'CPU속도 : 1.6GHz', '메모리 타입 : DDR3', '인텔 GPU : Intel HD Graphics', '해상도 : 1920x1080(FHD)', '특징 : 울트라북', '가벼운노트북', 'bit유형 : 64bit', 'SSD : 120GB', '품목 : 노트북']"
HP 14s-dq2006TU,"749,000원","['화면크기 : 14인치(35~36cm)', '무게 : 1.46kg', '종류 : 코어i5 11세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i5-1135G7', '칩셋 제조사 : 인텔', '코드명 : 타이거레이크', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : Iris Xe Graphics', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '베젤 : 슬림베젤', 'NTSC : 45%', '밝기 : 250nit', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.0', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.1', '카드 슬롯 : SD카드', '부가기능 : 키보드라이트', '웹캠', '고속충전', 'SSD : 256GB', 'SSD 인터페이스 : NVMe', '배터리 타입 : 리튬폴리머', '배터리용량 : 41Wh', '배터리cell수 : 3cell', '웹카메라 : 전면', '스피커 : 스테레오스피커', '품목 : 노트북', '두께 : 1.79cm', '입력장치 : 멀티제스처패드']"
삼성전자 삼성 NT800G5M-X58S,"2,760,000원","['화면크기 : 15인치(37~39cm)', '무게 : 2.5kg', '종류 : 코어i5 7세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i5-7300HQ(카비레이크)', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.5GHz', '터보부스트 : 3.5GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 GTX 1050', '그래픽 메모리 : 4GB', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '특징 : 게이밍(게임용)', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 키보드라이트', '웹캠', 'SSD : 256GB', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '품목 : 노트북', '두께 : 2.8cm', '조명 : LED백라이트', '부피 : 2569cc', '색상 : 화이트', '입력장치 : 숫자키패드']"
삼성전자 노트북5 NT550EAA-K24A,"714,180원","['화면크기 : 15인치(37~39cm)', '무게 : 1.9kg', '종류 : 펜티엄', '운영체제 : 윈도우10 홈', 'CPU : 4415U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.3GHz', '램 : 4GB', '메모리 타입 : DDR4', '인텔 GPU : GMA HD 610', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜있음', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', 'SSD : 128GB', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '배터리용량 : 43Wh', '품목 : 노트북', '두께 : 1.99cm', '조명 : LED백라이트', '부피 : 1,868cc', '입력장치 : 숫자키패드']"
레노버 싱크패드 Workstation P1 Gen3 (20THS00E00),"2,398,990원","['화면크기 : 15인치(37~39cm)', '무게 : 1.7kg', '종류 : 코어i7 10세대', '운영체제 : 윈도우10 프로', 'CPU : 코어i7-10750H', '칩셋 제조사 : 인텔', '코어종류 : 헥사코어', '코드명 : 코멧레이크', 'CPU속도 : 2.6GHz', '터보부스트 : 5.0GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 쿼드로 T1000', '그래픽 메모리 : 4GB', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '베젤 : 슬림베젤', '화면펼침 : 180˚', '밝기 : 슈퍼브라이트(300nit)', 'bit유형 : 64', '패널코팅 : 안티글레어', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 블루투스5.1', '영상출력 : 썬더볼트3', 'HDMI(2.0)', '단자 : USB Type C', '부가기능 : 웹캠', '키보드라이트(LED)', 'SSD : 256GB', 'SSD 인터페이스 : M.2', '배터리 타입 : 리튬폴리머', '배터리용량 : 80Wh', '사용시간 : 최대15시간30분', '웹카메라 : 전면', '무상AS : 3년', '품목 : 노트북', '두께 : 1.84cm', '조명 : LED백라이트', '색상 : 블랙']"
삼성전자 노트북5 NT500R5A-K35L,"807,580원","['화면크기 : 15인치(37~39cm)', '무게 : 1.86kg', '종류 : 코어i3 6세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i3-6006U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 스카이레이크(6세대)', 'CPU속도 : 2.0GHz', '램 : 4GB', '메모리 타입 : DDR4', '인텔 GPU : GMA HD 520', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '화면비율 : 16대9', '디스플레이 특징 : 컨설팅 모드', '화면펼침 : 180˚', '특징 : 울트라북', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', '180˚화면펼침', 'SSD : 128GB', 'ODD : 광Drive없음', '배터리용량 : 43Wh', '저전력 : O', '품목 : 노트북', '두께 : 2.08cm', '조명 : LED백라이트', '부피 : 1934cc', '색상 : 화이트', '입력장치 : 숫자키패드']"
삼성전자 노트북5 NT550EAZ-AD51A,"844,990원","['화면크기 : 15인치(37~39cm)', '무게 : 1.9kg', '종류 : 코어i5 8세대', '운영체제 : 리눅스', 'CPU : 코어i5-8250U', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 카비레이크-R(8세대)', 'CPU속도 : 1.6GHz', '터보부스트 : 3.4GHz', '램 : 4GB', '메모리 타입 : DDR4', '인텔 GPU : UHD620', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 키보드라이트', '웹캠', 'SSD : 256GB', 'SSD 인터페이스 : M.2', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '배터리용량 : 43Wh', '품목 : 노트북', '두께 : 1.99cm', '조명 : LED백라이트', '색상 : 화이트', '입력장치 : 숫자키패드']"
HP 15 G8 1G3U1AV PLUS,"1,899,000원","['화면크기 : 15인치(37~39cm)', '종류 : 코어i7 11세대', '운영체제 : 윈도우10 프로', 'CPU : 코어i7-1165G7', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '램 : 16GB', '메모리 타입 : DDR4', 'SSD : 512GB', 'SSD 인터페이스 : M.2', '품목 : 노트북']"
삼성전자 노트북5 METAL NT550XAZ-AD3A,"628,990원","['화면크기 : 15인치(37~39cm)', '무게 : 1.9kg', '종류 : 코어i3 7세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i3-7020U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.3GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : HD620', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : AH-IPS패널(광시야각)', '화면비율 : 16대9', '특징 : 학습,사무용', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜있음', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', 'SSD : 256GB', 'SSD 인터페이스 : M.2', 'HDD 용량 : 1TB', '배터리용량 : 43Wh', '품목 : 노트북', '두께 : 1.96cm', '조명 : LED백라이트', '색상 : 실버', '입력장치 : 숫자키패드']"
LG전자 그램14 14Z90N-VR56K,"1,548,790원","['화면크기 : 14인치(35~36cm)', '무게 : 0.99kg', '종류 : 코어i5 10세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i5-1035G7', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 아이스레이크', 'CPU속도 : 1.2GHz', '터보부스트 : 3.7GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : Iris Plus', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '베젤 : 슬림베젤', '디스플레이 종류 : LCD', '특징 : 울트라북', '가벼운노트북', 'bit유형 : 64', '무선랜 : 무선랜 802.11 ax(Wi-Fi6)', '블루투스 : 지원', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '썬더볼트3', '단자 : USB Type C', 'USB3.1', '부가기능 : 키보드라이트', '웹캠', '고속충전', 'MIL-STD', 'USB-PD', 'SSD : 512GB', 'SSD 인터페이스 : NVMe', '배터리 타입 : 리튬이온', '배터리용량 : 72Wh', '웹카메라 : 전면', '무상AS : 1년', '품목 : 노트북', '두께 : 1.65cm', '조명 : LED백라이트', '색상 : 화이트', '입력장치 : 독립형키보드', '보안기능 : 지문인식']"
삼성전자 노트북5 NT500R5P-MD3S,"753,520원","['화면크기 : 15인치(37~39cm)', '무게 : 1.8kg', '종류 : 코어i3 6세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i3-6100U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 스카이레이크(6세대)', 'CPU속도 : 2.3GHz', '램 : 8GB', '메모리 타입 : DDR4', '인텔 GPU : GMA HD 520', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '화면비율 : 16대9', '특징 : 울트라북', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.0', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', 'D-SUB', '단자 : USB3.0', 'USB2.0', '부가기능 : 웹캠', '멀티 카드 리더기', 'SSD : 128GB', 'HDD 용량 : 500GB', 'ODD : 광Drive없음', '저전력 : O', '품목 : 노트북', '두께 : 2.08cm', '조명 : LED백라이트', '부피 : 1934cc', '색상 : 화이트', '입력장치 : 숫자키패드']"
삼성전자 노트북5 NT550XAA-K34A,"807,590원","['화면크기 : 15인치(37~39cm)', '무게 : 1.95kgkg', '종류 : 코어i3 7세대', '운영체제 : 윈도우10 홈', 'CPU : 코어i3-7020U', '칩셋 제조사 : 인텔', '코어종류 : 듀얼코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.3GHz', '램 : 4GB', '메모리 타입 : DDR4', '인텔 GPU : GMA HD 620', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜있음', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', 'HDD 용량 : 1TB', '배터리용량 : 43Wh', '품목 : 노트북', '두께 : 1.96cmcm', '조명 : LED백라이트', '색상 : 실버', '입력장치 : 숫자키패드']"
레노버 아이디어패드 L3-15IML 81Y3003CKR,"1,500,000원","['화면크기 : 15인치(37~39cm)', '무게 : 1.85kg', '종류 : 코어i5 10세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i5-10210U', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 코멧레이크', 'CPU속도 : 1.6GHz', '터보부스트 : 4.2GHz', '램 : 4GB', '메모리 타입 : DDR4', '인텔 GPU : 인텔UHD', '그래픽 메모리 : 시스템 메모리 공유', '해상도 : 1920x1080(FHD)', '패널 : IPS패널(광시야각)', '화면비율 : 16대9', '패널코팅 : 안티글레어', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스5.0', '영상출력 : HDMI', '단자 : USB Type C', 'USB3.1', '부가기능 : 웹캠', 'SSD : 256GB', 'SSD 인터페이스 : NVMePCIe', '웹카메라 : 전면', '무상AS : 1년', '품목 : 노트북', '두께 : 2.29cm']"
Apple 15 MV902KH/A,"3,189,990원","['화면크기 : 15인치(37~39cm)', '무게 : 1.83kg', '종류 : 코어i7 9세대', '운영체제 : MAC OS', 'CPU : 코어i7-9750H', '칩셋 제조사 : 인텔', '코어종류 : 헥사코어', '코드명 : 커피레이크-R(9세대)', 'CPU속도 : 2.6GHz', '터보부스트 : 4.5GHz', '램 : 16GB', '메모리 타입 : DDR4', 'AMD GPU : 라데온 Pro 555X', '인텔 GPU : UHD630', '그래픽 메모리 : 4GB', '해상도 : 2880x1800(WQXGA)', '패널 : IPS패널(광시야각)', '밝기 : 슈퍼브라이트(500nit)', '특징 : 그래픽작업용', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스5.0', '영상출력 : 썬더볼트3', '썬더볼트3(4개)', '단자 : USB Type C', '부가기능 : 키보드라이트', 'SSD : 256GB', '배터리 타입 : 리튬폴리머', '배터리용량 : 83.6Wh', '웹카메라 : 전면', '품목 : 노트북', '두께 : 1.55cm', '색상 : 그레이', '입력장치 : 독립형키보드', '터치bar', '색표현 : 트루톤']"
삼성전자 삼성 NT800G5W-XD6S,"1,579,000원","['화면크기 : 15인치(37~39cm)', '무게 : 2.5kg', '종류 : 코어i5 7세대', '운영체제 : 미포함(FreeDos)', 'CPU : 코어i5-7300HQ(카비레이크)', '칩셋 제조사 : 인텔', '코어종류 : 쿼드코어', '코드명 : 카비레이크(7세대)', 'CPU속도 : 2.5GHz', '터보부스트 : 3.5GHz', '램 : 8GB', '메모리 타입 : DDR4', 'NVIDIA GPU : 지포스 GTX 1050', '그래픽 메모리 : 4GB', '해상도 : 1920x1080(FHD)', '패널 : 광시야각', '화면비율 : 16대9', '특징 : 게이밍(게임용)', '무선랜 : 무선랜 802.11 ac(Wi-Fi5)', '블루투스 : 블루투스 4.1', '유선랜 : 유선랜(1Gbps)', '영상출력 : HDMI', '단자 : USB3.0', 'USB2.0', '부가기능 : 키보드라이트', '웹캠', 'NVIDIA Optimus 기술', '멀티 카드 리더기', 'SSD : 256GB', 'HDD 용량 : 1TB', 'ODD : 광Drive없음', '품목 : 노트북', '두께 : 2.8cm', '조명 : LED백라이트', '부피 : 2569cccc', '색상 : 블랙', '입력장치 : 숫자키패드']"
